no,timestamp,type,times,amount
162,2019-01-24 12:13:13,BB,5,175
162,2019-01-24 12:25:24,BB,17,227
162,2019-01-24 12:31:19,BB,7,235
162,2019-01-24 12:37:56,BB,3,216
162,2019-01-24 12:43:12,RB,3,105
162,2019-01-24 12:45:57,BB,8,223
162,2019-01-24 12:52:22,BB,15,196
162,2019-01-24 12:59:59,BB,1,212
162,2019-01-24 13:13:37,BB,9,203
162,2019-01-24 13:18:50,BB,1,195
162,2019-01-24 13:24:21,BB,3,221
162,2019-01-24 13:29:46,RB,3,96
162,2019-01-24 13:55:58,RB,196,105
162,2019-01-24 13:58:47,BB,3,245
162,2019-01-24 14:04:14,BB,2,220
162,2019-01-24 14:09:59,BB,4,214
162,2019-01-24 14:15:42,BB,1,225
162,2019-01-24 14:21:55,BB,7,223
162,2019-01-24 14:27:59,RB,7,82
162,2019-01-24 14:42:40,BB,76,190
162,2019-01-24 14:48:02,BB,1,205
162,2019-01-24 14:55:48,RB,37,71
162,2019-01-24 15:06:05,RB,103,95
162,2019-01-24 15:09:35,BB,16,213
162,2019-01-24 15:43:43,BB,135,232
162,2019-01-24 15:48:59,BB,3,198
162,2019-01-24 15:54:12,BB,1,214
162,2019-01-24 16:00:49,BB,19,227
162,2019-01-24 16:10:48,BB,62,217
162,2019-01-24 16:16:18,BB,6,175
162,2019-01-24 16:21:27,RB,3,92
162,2019-01-24 16:23:43,RB,1,87
162,2019-01-24 16:26:07,BB,5,205
162,2019-01-24 16:34:20,RB,42,63
162,2019-01-24 16:46:43,BB,25,200
162,2019-01-24 16:52:49,BB,12,175
162,2019-01-24 16:58:08,BB,1,217
162,2019-01-24 17:04:15,BB,13,196
162,2019-01-24 17:09:30,BB,1,176
163,2019-01-24 10:58:31,BB,80,197
163,2019-01-24 11:36:40,RB,274,99
163,2019-01-24 13:28:09,BB,801,245
163,2019-01-24 15:22:40,RB,700,105
163,2019-01-24 15:26:11,BB,20,215
163,2019-01-24 15:32:30,BB,1,240
163,2019-01-24 16:44:16,RB,173,69
164,2019-01-24 10:03:48,RB,93,88
164,2019-01-24 10:07:34,RB,16,79
164,2019-01-24 10:10:04,BB,1,213
164,2019-01-24 10:16:12,RB,2,100
164,2019-01-24 10:20:35,RB,26,96
164,2019-01-24 13:27:03,BB,384,194
164,2019-01-24 13:44:48,BB,147,213
164,2019-01-24 13:50:31,RB,6,95
164,2019-01-24 13:53:19,BB,7,222
164,2019-01-24 13:59:44,RB,8,99
164,2019-01-24 14:06:56,BB,54,220
164,2019-01-24 15:01:25,RB,461,96
164,2019-01-24 15:03:44,BB,0,216
164,2019-01-24 15:09:20,BB,4,255
164,2019-01-24 15:15:06,BB,5,194
164,2019-01-24 15:24:29,BB,45,251
164,2019-01-24 16:18:45,BB,166,233
164,2019-01-24 16:24:10,RB,4,87
164,2019-01-24 17:03:54,RB,199,79
164,2019-01-24 17:06:30,BB,4,189
164,2019-01-24 17:12:16,BB,5,202
164,2019-01-24 17:18:56,RB,17,81
165,2019-01-24 09:11:53,BB,43,227
165,2019-01-24 09:41:12,BB,274,234
165,2019-01-24 10:11:14,RB,250,95
165,2019-01-24 10:13:41,BB,3,184
165,2019-01-24 10:19:17,BB,1,174
165,2019-01-24 10:27:24,BB,32,197
165,2019-01-24 12:08:48,RB,418,56
165,2019-01-24 14:46:20,BB,446,215
165,2019-01-24 16:47:34,BB,345,199
166,2019-01-24 13:20:41,BB,114,206
166,2019-01-24 14:10:18,BB,473,214
166,2019-01-24 14:15:39,BB,4,216
166,2019-01-24 14:22:28,BB,1,195
166,2019-01-24 14:29:32,BB,2,195
166,2019-01-24 14:35:57,BB,16,195
166,2019-01-24 14:42:28,RB,3,100
166,2019-01-24 14:45:20,RB,10,85
166,2019-01-24 14:47:50,RB,4,82
166,2019-01-24 14:56:42,BB,72,202
167,2019-01-24 13:10:19,RB,527,89
167,2019-01-24 15:12:09,BB,305,203
167,2019-01-24 15:17:31,BB,5,213
167,2019-01-24 15:23:59,RB,20,93
167,2019-01-24 15:26:26,BB,3,224
167,2019-01-24 17:14:40,BB,323,216
167,2019-01-24 17:20:17,BB,1,234
168,2019-01-24 09:05:52,RB,31,82
168,2019-01-24 09:17:54,BB,128,207
168,2019-01-24 09:23:24,BB,1,216
168,2019-01-24 09:32:26,BB,1,220
168,2019-01-24 09:39:36,BB,5,209
168,2019-01-24 09:45:52,BB,1,208
168,2019-01-24 09:51:14,BB,1,210
168,2019-01-24 09:57:26,BB,8,209
168,2019-01-24 10:03:48,BB,7,211
168,2019-01-24 10:10:53,BB,13,202
168,2019-01-24 10:16:16,BB,1,231
168,2019-01-24 10:25:09,RB,40,101
168,2019-01-24 10:29:52,BB,21,178
168,2019-01-24 10:44:38,BB,129,188
168,2019-01-24 11:34:02,RB,282,101
168,2019-01-24 11:36:19,BB,1,219
168,2019-01-24 11:41:39,BB,2,182
168,2019-01-24 11:49:22,BB,28,210
168,2019-01-24 11:55:34,BB,11,220
168,2019-01-24 12:01:02,RB,2,107
168,2019-01-24 12:06:54,RB,46,88
168,2019-01-24 14:10:51,RB,302,98
168,2019-01-24 14:13:33,BB,6,204
168,2019-01-24 14:23:29,BB,21,225
168,2019-01-24 14:29:38,RB,2,87
168,2019-01-24 14:33:54,BB,19,198
168,2019-01-24 14:40:07,RB,3,81
168,2019-01-24 14:42:28,BB,0,209
168,2019-01-24 14:50:36,RB,19,86
168,2019-01-24 14:53:12,BB,3,215
168,2019-01-24 14:59:25,BB,1,223
168,2019-01-24 15:05:53,BB,9,204
168,2019-01-24 15:11:03,BB,1,217
168,2019-01-24 15:26:29,BB,70,200
168,2019-01-24 15:31:36,BB,1,214
168,2019-01-24 15:50:54,BB,127,202
168,2019-01-24 15:57:03,RB,3,87
168,2019-01-24 16:04:35,BB,59,191
168,2019-01-24 16:20:15,RB,88,106
168,2019-01-24 16:23:22,BB,12,216
168,2019-01-24 16:29:34,BB,8,210
168,2019-01-24 16:41:33,BB,65,214
168,2019-01-24 17:02:02,BB,129,199
168,2019-01-24 17:10:46,RB,4,90
168,2019-01-24 17:13:04,BB,0,207
168,2019-01-24 17:20:08,RB,9,99
168,2019-01-24 17:22:42,BB,5,247
169,2019-01-24 09:05:07,RB,9,86
169,2019-01-24 09:07:22,BB,1,217
169,2019-01-24 09:16:11,RB,37,89
169,2019-01-24 10:51:36,BB,268,191
169,2019-01-24 10:58:10,RB,10,76
169,2019-01-24 11:00:23,BB,1,180
169,2019-01-24 11:06:28,RB,7,103
169,2019-01-24 11:09:44,BB,10,212
169,2019-01-24 11:15:48,BB,8,203
169,2019-01-24 11:21:31,BB,4,193
169,2019-01-24 11:29:23,BB,26,224
169,2019-01-24 11:35:12,BB,6,240
169,2019-01-24 11:41:30,BB,12,215
169,2019-01-24 11:49:19,BB,5,218
169,2019-01-24 11:55:37,BB,12,215
169,2019-01-24 12:01:23,BB,5,205
169,2019-01-24 12:07:39,BB,0,211
169,2019-01-24 12:14:13,RB,15,62
169,2019-01-24 12:21:23,BB,65,217
169,2019-01-24 14:17:10,BB,332,179
169,2019-01-24 14:23:16,BB,1,221
169,2019-01-24 16:21:15,RB,474,81
169,2019-01-24 16:56:44,BB,166,217
170,2019-01-24 12:09:48,BB,65,178
170,2019-01-24 12:19:41,BB,65,214
170,2019-01-24 12:24:51,BB,2,200
170,2019-01-24 12:36:59,BB,88,180
170,2019-01-24 12:43:27,RB,12,90
170,2019-01-24 12:46:03,BB,6,193
170,2019-01-24 12:52:55,BB,28,206
170,2019-01-24 12:59:05,BB,15,209
170,2019-01-24 13:17:56,BB,190,203
170,2019-01-24 13:23:21,BB,2,212
170,2019-01-24 15:00:10,BB,381,231
170,2019-01-24 15:42:49,RB,149,111
170,2019-01-24 15:46:35,RB,21,103
170,2019-01-24 15:49:56,BB,18,191
170,2019-01-24 15:55:27,BB,7,197
170,2019-01-24 16:06:20,RB,84,99
171,2019-01-24 09:41:42,BB,274,201
171,2019-01-24 09:46:49,BB,1,186
171,2019-01-24 09:52:38,RB,11,97
171,2019-01-24 09:55:17,BB,7,191
171,2019-01-24 10:00:24,BB,1,228
171,2019-01-24 10:13:14,BB,106,237
171,2019-01-24 10:18:17,BB,1,194
171,2019-01-24 12:57:35,RB,827,103
171,2019-01-24 13:03:15,BB,29,178
171,2019-01-24 13:08:27,BB,3,213
171,2019-01-24 13:15:22,BB,21,215
171,2019-01-24 13:21:05,BB,10,230
171,2019-01-24 13:37:05,BB,145,197
171,2019-01-24 13:54:07,RB,158,100
171,2019-01-24 13:56:31,BB,4,213
171,2019-01-24 14:27:59,BB,352,182
171,2019-01-24 17:13:55,BB,519,206
171,2019-01-24 17:27:21,RB,107,109
172,2019-01-24 14:27:08,RB,721,93
172,2019-01-24 14:31:03,BB,24,183
172,2019-01-24 14:36:33,BB,2,204
172,2019-01-24 14:44:53,RB,40,80
172,2019-01-24 14:50:21,BB,41,205
172,2019-01-24 15:04:53,BB,109,191
172,2019-01-24 15:12:48,BB,1,214
172,2019-01-24 15:18:40,RB,7,80
172,2019-01-24 15:24:35,RB,33,96
172,2019-01-24 15:27:44,RB,6,83
172,2019-01-24 16:23:28,BB,286,204
172,2019-01-24 16:40:09,BB,163,230
172,2019-01-24 16:45:25,BB,1,210
172,2019-01-24 16:56:11,RB,82,82
173,2019-01-24 10:31:29,RB,94,67
173,2019-01-24 10:33:48,BB,2,214
173,2019-01-24 10:39:07,BB,3,182
173,2019-01-24 10:45:08,BB,1,203
173,2019-01-24 10:52:36,BB,29,181
173,2019-01-24 10:57:46,BB,1,198
173,2019-01-24 14:33:39,BB,552,196
173,2019-01-24 14:39:16,BB,1,202
173,2019-01-24 14:57:55,BB,129,211
173,2019-01-24 15:04:23,RB,18,97
173,2019-01-24 16:10:36,BB,373,229
173,2019-01-24 16:20:24,RB,53,95
173,2019-01-24 16:22:51,RB,1,85
173,2019-01-24 16:25:16,RB,3,85
173,2019-01-24 16:28:04,BB,9,215
173,2019-01-24 16:34:44,BB,22,209
173,2019-01-24 16:40:06,RB,3,99
173,2019-01-24 16:43:52,RB,12,94
173,2019-01-24 16:46:16,BB,3,217
173,2019-01-24 16:51:42,BB,5,235
173,2019-01-24 16:58:59,BB,18,241
173,2019-01-24 17:04:36,BB,1,202
173,2019-01-24 17:18:26,BB,106,213
174,2019-01-24 09:41:12,BB,48,194
174,2019-01-24 13:25:18,BB,820,214
174,2019-01-24 13:30:52,BB,9,182
174,2019-01-24 13:36:01,BB,0,243
174,2019-01-24 13:41:14,RB,3,98
174,2019-01-24 13:44:27,RB,15,96
174,2019-01-24 13:47:18,RB,9,75
174,2019-01-24 14:06:05,RB,152,73
174,2019-01-24 17:21:53,RB,238,96
174,2019-01-24 17:25:03,RB,11,88
175,2019-01-24 13:40:50,BB,560,202
175,2019-01-24 13:46:36,BB,0,223
175,2019-01-24 13:52:01,BB,2,207
175,2019-01-24 13:57:56,BB,4,215
175,2019-01-24 14:03:56,RB,7,81
175,2019-01-24 15:05:59,BB,365,215
175,2019-01-24 15:11:12,BB,1,215
175,2019-01-24 15:21:04,RB,66,100
175,2019-01-24 15:24:47,RB,23,91
175,2019-01-24 15:27:02,BB,1,212
175,2019-01-24 15:32:12,RB,1,93
175,2019-01-24 15:34:33,BB,1,198
175,2019-01-24 15:41:01,BB,21,247
175,2019-01-24 15:49:53,BB,55,209
175,2019-01-24 16:04:01,BB,126,213
175,2019-01-24 16:09:54,BB,9,165
175,2019-01-24 16:17:54,BB,13,184
176,2019-01-24 09:12:41,BB,30,198
176,2019-01-24 11:34:23,BB,529,192
176,2019-01-24 11:39:32,BB,0,213
176,2019-01-24 11:44:45,BB,2,208
176,2019-01-24 11:49:58,BB,1,213
176,2019-01-24 11:55:04,BB,1,201
176,2019-01-24 12:00:35,BB,4,227
176,2019-01-24 12:05:57,BB,2,175
176,2019-01-24 12:11:25,RB,6,103
176,2019-01-24 12:13:40,BB,1,203
176,2019-01-24 12:19:08,BB,5,243
176,2019-01-24 12:24:21,BB,4,201
176,2019-01-24 12:29:30,BB,0,205
176,2019-01-24 12:34:40,BB,3,207
176,2019-01-24 12:41:14,RB,21,95
176,2019-01-24 14:07:41,BB,204,197
176,2019-01-24 14:13:09,BB,2,209
176,2019-01-24 14:26:59,BB,122,179
176,2019-01-24 14:32:06,BB,1,195
176,2019-01-24 14:37:45,BB,9,217
176,2019-01-24 14:43:47,RB,15,93
176,2019-01-24 14:46:11,BB,4,186
176,2019-01-24 14:51:42,BB,6,220
176,2019-01-24 14:56:57,BB,3,221
176,2019-01-24 16:40:15,BB,696,194
176,2019-01-24 16:48:13,BB,2,207
176,2019-01-24 16:55:44,BB,1,199
176,2019-01-24 17:03:57,RB,7,87
176,2019-01-24 17:07:36,BB,12,162
176,2019-01-24 17:15:13,BB,7,210
